tf	gene	motif	force
NR4A2	DUSP27	0	-0.9255050515115777
PAX5	DUSP27	0	-1.1055179166075024
PAX6	DUSP27	0	-0.8837441703240856
PBX1	DUSP27	0	-1.2199645274299766
POU5F1	DUSP27	0	-0.949577665697071
PPARG	DUSP27	0	-1.0784224257706534
PRRX2	DUSP27	1	3.6240618764034638
REL	DUSP27	0	-1.0575557250301915
RELA	DUSP27	0	-1.5047339311748136
RORA	DUSP27	0	-0.9992362118745021
RUNX1	DUSP27	0	-1.2386083752290122
RXRA	DUSP27	0	-1.2169010938686746
SOX10	DUSP27	1	3.6160352053638642
SOX2	DUSP27	0	-0.9902834928156089
SOX5	DUSP27	0	0.3252903408793311
SP1	DUSP27	0	-0.7996954760291805
SPI1	DUSP27	1	3.587761888398057
SPIB	DUSP27	1	3.169688607298413
SRF	DUSP27	0	-1.1433474210940622
SRY	DUSP27	0	-1.1048144778880402
STAT1	DUSP27	0	-1.001414545607765
STAT3	DUSP27	0	-1.1246017468893812
TAL1	DUSP27	0	-0.9636864085410957
TBP	DUSP27	0	-0.988888977086842
TCF3	DUSP27	0	-1.0772262845181184
TEAD1	DUSP27	0	-0.9858911768155162
TFAP2A	DUSP27	0	-1.254068696290886
TLX1	DUSP27	0	-0.8343078157529593
TP53	DUSP27	0	-0.9807659791256578
USF1	DUSP27	0	-0.7921560726796939
VDR	DUSP27	0	-1.028981013601174
YY1	DUSP27	1	3.4192834912177927
AHR	DUSP4	1	2.9362309108021094
AR	DUSP4	0	-1.3343653817575116
ARID3A	DUSP4	1	3.1367674611966048
ARNT	DUSP4	1	2.9821300174570373
BRCA1	DUSP4	0	0.23265138929025983
CEBPA	DUSP4	0	-0.8879477012330153
CREB1	DUSP4	1	3.2971848257405623
DDIT3	DUSP4	0	-0.8665747006036171
E2F1	DUSP4	1	3.3934745072457817
EGR1	DUSP4	0	-0.7245142998852435
ELK1	DUSP4	0	-1.104593777194874
ELK4	DUSP4	0	-1.1969768367227536
EN1	DUSP4	0	-1.2439707219239189
ESR1	DUSP4	0	-1.0917444092366853
ESR2	DUSP4	0	-1.1342386080620876
ETS1	DUSP4	1	3.408566528189486
EWSR1	DUSP4	0	-1.2546320532559425
FLI1	DUSP4	0	-1.2509542983170598
FOXA1	DUSP4	0	-1.209197264445031
FOXA2	DUSP4	0	-0.9977655694073775
FOXD3	DUSP4	0	-1.3222029405805558
FOXF2	DUSP4	0	-1.273024117464329
GABPA	DUSP4	0	-0.6689658027550748
GATA1	DUSP4	0	-0.9263198191663501
GATA2	DUSP4	1	3.27286346269074
GATA3	DUSP4	1	2.9918701267913717
HAND1	DUSP4	0	-1.096211921591497
HIF1A	DUSP4	0	-0.8418149557513973
HLF	DUSP4	0	-1.3193233930396548
HNF4A	DUSP4	0	-1.1968623009940946
HOXA5	DUSP4	1	4.037840837353037
IRF1	DUSP4	0	-1.2341704073995925
IRF2	DUSP4	0	-1.1842461515814808
JUN	DUSP4	1	3.0519800104753476
KLF4	DUSP4	0	-1.2098818264586881
MAFB	DUSP4	0	-0.9711607624234868
MAFG	DUSP4	0	-0.14565932345819924
MAX	DUSP4	0	-1.343027294457046
MEF2A	DUSP4	0	-1.1811186761969004
MYB	DUSP4	0	-1.291588363914281
MYC	DUSP4	0	-1.2660622475385488
MYCN	DUSP4	0	-1.2345843860086598
NFATC2	DUSP4	1	2.797758340419761
NFE2L1	DUSP4	0	-0.03786205847812792
NFE2L2	DUSP4	0	-1.0865426740468282
NFIC	DUSP4	1	3.1266597823799067
NFIL3	DUSP4	0	-1.3056381029626403
NFKB1	DUSP4	0	-1.1790530321540804
NFYA	DUSP4	0	-1.067077731696671
NKX2-5	DUSP4	0	-0.3983900537984837
NKX3-1	DUSP4	0	-0.5060371389801327
NR1H2	DUSP4	0	-1.1463924164008064
NR2E3	DUSP4	1	2.7031901742869207
NR2F1	DUSP4	0	-1.2019313666966134
NR3C1	DUSP4	0	-0.9323595379818185
NR4A2	DUSP4	0	-1.0776846597677157
PAX5	DUSP4	0	-0.984886945961207
PAX6	DUSP4	0	-1.1396527136633223
PBX1	DUSP4	0	-1.0033642180092492
POU5F1	DUSP4	0	-1.222806156636473
PPARG	DUSP4	0	-1.136824469565072
PRRX2	DUSP4	1	3.3987737787528958
REL	DUSP4	0	-1.3153681383035478
RELA	DUSP4	0	-1.1580970271961009
RORA	DUSP4	0	-1.118739263531438
RUNX1	DUSP4	0	-1.2960765190239103
RXRA	DUSP4	0	-1.4397463061384657
SOX10	DUSP4	1	3.1737464551819845
SOX2	DUSP4	0	-1.2233388403110104
SOX5	DUSP4	1	2.732976403857829
SP1	DUSP4	1	2.7384549539416447
SPI1	DUSP4	1	3.042862725629604
SPIB	DUSP4	1	3.3057093394574095
SRF	DUSP4	0	-1.2410584732096925
SRY	DUSP4	0	-1.2067149251896911
STAT1	DUSP4	0	-1.3938294717270043
STAT3	DUSP4	0	-1.046920324294431
TAL1	DUSP4	0	-0.8952195458423138
TBP	DUSP4	0	-1.1489553516069064
TCF3	DUSP4	0	-1.2492848923369315
TEAD1	DUSP4	0	-1.3976056546845272
TFAP2A	DUSP4	0	-0.9867841708324377
TLX1	DUSP4	0	-1.0416292749011178
TP53	DUSP4	0	-1.0942736786630416
USF1	DUSP4	0	-1.2647904107941312
VDR	DUSP4	0	-1.2146625190099007
YY1	DUSP4	1	3.2955598042382173
AHR	DYX1C1	0	-0.46097663391765226
AR	DYX1C1	0	-1.1252071768589544
ARID3A	DYX1C1	1	3.081868958280066
ARNT	DYX1C1	1	2.66030294728759
BRCA1	DYX1C1	0	-0.1781506201212365
CEBPA	DYX1C1	0	-0.8618452060594659
CREB1	DYX1C1	0	-1.0427376957017371
DDIT3	DYX1C1	0	-0.9079124676200935
E2F1	DYX1C1	0	-0.9027053746519629
EGR1	DYX1C1	0	-1.035029091720084
ELK1	DYX1C1	0	-1.0184371125605318
ELK4	DYX1C1	0	-1.1935958500775405
EN1	DYX1C1	0	-0.8081730173101827
ESR1	DYX1C1	0	-1.0480981722383598
ESR2	DYX1C1	0	-1.103963968781534
ETS1	DYX1C1	1	3.0774754011490852
EWSR1	DYX1C1	0	-0.9593890456363494
FLI1	DYX1C1	0	-0.9600557030548673
FOXA1	DYX1C1	0	-1.094995594303479
FOXA2	DYX1C1	0	-1.0296771230489463
FOXD3	DYX1C1	0	-1.0322517133843008
FOXF2	DYX1C1	0	-1.0359164336532016
GABPA	DYX1C1	0	-1.0332928086157007
GATA1	DYX1C1	0	-0.9593839927046572
GATA2	DYX1C1	1	3.015664018268512
GATA3	DYX1C1	1	3.2067669816072066
HAND1	DYX1C1	0	-0.9231045627496277
HIF1A	DYX1C1	0	-0.8172945604952272
HLF	DYX1C1	0	-1.0219234952590122
HNF4A	DYX1C1	0	-1.14259565043812
HOXA5	DYX1C1	0	-1.1108232621662906
IRF1	DYX1C1	0	-1.084164517416486
IRF2	DYX1C1	0	-0.9025041347144557
JUN	DYX1C1	1	3.121746165623113
KLF4	DYX1C1	0	-1.2898531232873613
MAFB	DYX1C1	0	-0.8733619459026738
MAFG	DYX1C1	1	3.166997874539359
MAX	DYX1C1	0	-1.1091540530824948
MEF2A	DYX1C1	1	5.718429711156061
MYB	DYX1C1	0	-1.1845906590625561
MYC	DYX1C1	0	-1.069446559562413
MYCN	DYX1C1	0	-1.0332609505309698
NFATC2	DYX1C1	1	2.970045138170772
NFE2L1	DYX1C1	1	3.296607874434046
NFE2L2	DYX1C1	0	-0.6965733022613809
NFIC	DYX1C1	0	-0.7194507781001067
NFIL3	DYX1C1	0	-1.0922022632955883
NFKB1	DYX1C1	0	-1.1553756127073924
NFYA	DYX1C1	0	-1.0852697700690732
NKX2-5	DYX1C1	0	-0.217494254576411
NKX3-1	DYX1C1	0	-0.18786136966229666
NR1H2	DYX1C1	0	-1.039009192947973
NR2E3	DYX1C1	1	2.8054132977678794
NR2F1	DYX1C1	0	-1.20438745819378
NR3C1	DYX1C1	0	-0.879443951558728
NR4A2	DYX1C1	0	-0.7630217413960863
PAX5	DYX1C1	0	-1.1486929839913265
PAX6	DYX1C1	0	-0.8462248123929399
PBX1	DYX1C1	0	-0.9922818777049489
POU5F1	DYX1C1	0	-0.9985646473903591
PPARG	DYX1C1	0	-0.9906599298145695
PRRX2	DYX1C1	1	3.4100878317803867
REL	DYX1C1	0	-1.195063333230315
RELA	DYX1C1	0	-1.1265228013857316
RORA	DYX1C1	0	-1.0100723866398482
RUNX1	DYX1C1	0	-0.9329583898756555
RXRA	DYX1C1	0	-1.2761646300004184
SOX10	DYX1C1	1	2.9858714546019423
SOX2	DYX1C1	0	-1.003378535994506
SOX5	DYX1C1	1	3.0334546460550786
SP1	DYX1C1	0	-0.7257746163425735
SPI1	DYX1C1	0	-0.07661608630592966
SPIB	DYX1C1	1	3.364260500919425
SRF	DYX1C1	0	-1.2423442195230516
SRY	DYX1C1	0	-1.0286671220562307
STAT1	DYX1C1	0	-1.1191413312744913
STAT3	DYX1C1	0	-0.8472054047370499
TAL1	DYX1C1	0	-0.9069638791359546
TBP	DYX1C1	0	-1.0980293349681336
TCF3	DYX1C1	0	-1.0593632424794404
TEAD1	DYX1C1	0	-0.8124579979414046
TFAP2A	DYX1C1	0	-1.025501893459134
TLX1	DYX1C1	0	-1.0939092036362423
TP53	DYX1C1	0	-1.0346239207759733
USF1	DYX1C1	0	-1.009660750520899
VDR	DYX1C1	0	-1.0108530625397274
YY1	DYX1C1	1	3.0449537907776723
AHR	E2F3	1	3.026692869531572
AR	E2F3	0	-1.1946529011798879
ARID3A	E2F3	0	-0.06447186395321877
ARNT	E2F3	1	3.110887847694264
BRCA1	E2F3	1	2.8333236552580825
CEBPA	E2F3	0	-0.7945602005444644
CREB1	E2F3	0	-0.9540563330976035
DDIT3	E2F3	0	-1.0954285441768183
E2F1	E2F3	0	-0.6707848518753475
EGR1	E2F3	0	-0.7478899333271347
ELK1	E2F3	0	-0.9935087302061721
ELK4	E2F3	0	-1.2587212130715255
EN1	E2F3	0	-1.3280337198875811
ESR1	E2F3	0	-0.9468251708167116
ESR2	E2F3	0	-1.0007976656895496
ETS1	E2F3	1	3.3508425371684254
EWSR1	E2F3	0	-1.2280283453072967
FLI1	E2F3	0	-1.2238671026807597
FOXA1	E2F3	0	-1.236180800744441
FOXA2	E2F3	0	-1.1581978712993208
FOXD3	E2F3	0	-1.2667611080933143
FOXF2	E2F3	0	-1.2825826104197422
GABPA	E2F3	0	-0.7263169944163086
GATA1	E2F3	0	-0.9071523175288162
GATA2	E2F3	1	3.3799656240061458
GATA3	E2F3	1	2.9717004315127733
HAND1	E2F3	0	-0.8696815009414398
HIF1A	E2F3	0	-0.9367288843622924
HLF	E2F3	0	-1.3107343999857617
HNF4A	E2F3	0	-1.1860126884909095
HOXA5	E2F3	0	-1.2292359919143427
IRF1	E2F3	1	5.061585269677362
IRF2	E2F3	1	6.951884350670252
JUN	E2F3	0	0.11514772290413729
KLF4	E2F3	0	-1.0240906808426782
MAFB	E2F3	0	-1.108428262680841
MAFG	E2F3	1	3.066979514491407
MAX	E2F3	0	-1.2840569813784448
MEF2A	E2F3	0	-1.1478403211694943
MYB	E2F3	0	-1.3467397168926862
MYC	E2F3	0	-1.0156767170604581
MYCN	E2F3	0	-1.0744924380580896
NFATC2	E2F3	1	2.732337145749454
NFE2L1	E2F3	1	3.1097822313846413
NFE2L2	E2F3	0	-0.9413540399663939
NFIC	E2F3	1	3.082064747976091
NFIL3	E2F3	0	-1.2934414345289713
NFKB1	E2F3	0	-0.6094332272802151
NFYA	E2F3	0	-1.033877943751841
NKX2-5	E2F3	0	-0.3588936418831197
NKX3-1	E2F3	0	-0.37798186574172377
NR1H2	E2F3	0	-1.218421940397627
NR2E3	E2F3	0	-0.451025907500093
NR2F1	E2F3	0	-1.2499800255775417
NR3C1	E2F3	0	-1.1821672927895153
NR4A2	E2F3	0	-0.9720307025488936
PAX5	E2F3	0	-0.9593762302678113
PAX6	E2F3	0	-1.0241440260318193
PBX1	E2F3	0	-1.1106520139911717
POU5F1	E2F3	0	-1.2319893574449183
PPARG	E2F3	0	-1.2726443563005254
PRRX2	E2F3	1	3.4026736716352968
REL	E2F3	0	-1.308769816795044
RELA	E2F3	0	-0.5208120731908034
RORA	E2F3	0	-1.2236981665182658
RUNX1	E2F3	0	-1.112399364670692
RXRA	E2F3	0	-1.3697173041639263
SOX10	E2F3	1	3.120809437087938
SOX2	E2F3	0	-1.1865063021363584
SOX5	E2F3	0	-0.34906515275554023
SP1	E2F3	1	2.8010668115720403
SPI1	E2F3	1	3.010366195729684
SPIB	E2F3	1	3.521260255664397
SRF	E2F3	0	-1.436453425842319
SRY	E2F3	0	-1.2301474907180383
STAT1	E2F3	0	-0.8915594345066665
STAT3	E2F3	0	-0.9400947421188073
TAL1	E2F3	0	-0.9483894180011944
TBP	E2F3	0	-1.3738706432520469
TCF3	E2F3	0	-1.2334842141261582
TEAD1	E2F3	0	-1.4763913750153939
TFAP2A	E2F3	0	-0.7246627855669212
TLX1	E2F3	0	-0.971512589544751
TP53	E2F3	0	-1.1593362149376814
USF1	E2F3	0	-1.1537403072460128
VDR	E2F3	0	-1.3370737641495143
YY1	E2F3	1	3.2286325672978577
AHR	ECEL1P2	1	3.098404665111888
AR	ECEL1P2	0	-0.8719542962088143
ARID3A	ECEL1P2	0	-0.4555702395874528
ARNT	ECEL1P2	1	3.2012265679600356
BRCA1	ECEL1P2	1	2.9907960087354324
CEBPA	ECEL1P2	0	-0.7864625451524211
CREB1	ECEL1P2	0	-0.6557618463020118
DDIT3	ECEL1P2	0	-0.7488951380606642
E2F1	ECEL1P2	0	-0.6241449439420133
EGR1	ECEL1P2	1	2.7299596174507594
ELK1	ECEL1P2	0	-0.6755947181841601
ELK4	ECEL1P2	0	-1.0650467644779829
EN1	ECEL1P2	0	-0.7548554011608422
ESR1	ECEL1P2	0	-0.4777539701877641
ESR2	ECEL1P2	0	-0.877765685805066
ETS1	ECEL1P2	1	2.9826508032805847
EWSR1	ECEL1P2	0	-0.8923664242455003
FLI1	ECEL1P2	0	-0.8913642093442269
FOXA1	ECEL1P2	0	-1.0089829671363195
FOXA2	ECEL1P2	0	-0.9326642845812453
FOXD3	ECEL1P2	0	-1.0028100509324136
FOXF2	ECEL1P2	0	-0.9602907457608658
GABPA	ECEL1P2	0	-0.6712085887511683
GATA1	ECEL1P2	0	-0.8605684234778272
GATA2	ECEL1P2	1	3.039743048557979
GATA3	ECEL1P2	0	-0.3106215595080595
HAND1	ECEL1P2	0	-0.6738206347856119
HIF1A	ECEL1P2	0	-0.5001388278309868
HLF	ECEL1P2	0	-0.9739265946024502
HNF4A	ECEL1P2	0	-1.001405841272663
HOXA5	ECEL1P2	0	-0.9621764813084638
IRF1	ECEL1P2	0	-1.0039656233677257
IRF2	ECEL1P2	0	-0.7648799795026987
JUN	ECEL1P2	1	3.0306624261641764
KLF4	ECEL1P2	0	-0.9412808047988335
MAFB	ECEL1P2	0	-0.5941935565495892
MAFG	ECEL1P2	1	2.9455751147562315
MAX	ECEL1P2	0	-0.8618544696586292
MEF2A	ECEL1P2	0	-0.8940026425912662
MYB	ECEL1P2	0	-0.9998578428343157
MYC	ECEL1P2	0	-0.72982250374153
MYCN	ECEL1P2	0	-0.8065127221884518
NFATC2	ECEL1P2	0	-0.3539813460824776
NFE2L1	ECEL1P2	1	3.082070379192972
NFE2L2	ECEL1P2	0	-0.6228691636601504
NFIC	ECEL1P2	1	2.898926393405511
NFIL3	ECEL1P2	0	-1.0090007017519462
NFKB1	ECEL1P2	0	-0.8019949183109114
NFYA	ECEL1P2	0	-0.4890719235142892
NKX2-5	ECEL1P2	0	-0.4964607701783387
NKX3-1	ECEL1P2	1	2.864618382454771
NR1H2	ECEL1P2	0	-0.9552695574810997
NR2E3	ECEL1P2	1	2.715650304564869
NR2F1	ECEL1P2	0	-0.9746499874116361
NR3C1	ECEL1P2	0	-0.729688169448954
NR4A2	ECEL1P2	0	-0.8318684750662791
PAX5	ECEL1P2	0	-0.7450942407920418
PAX6	ECEL1P2	0	-0.8877363349498959
PBX1	ECEL1P2	0	-0.8328725568290465
POU5F1	ECEL1P2	0	-1.0543282647626224
PPARG	ECEL1P2	0	-0.8762142018993324
PRRX2	ECEL1P2	0	-0.6697571231995215
REL	ECEL1P2	0	-1.0429466893984793
RELA	ECEL1P2	0	-0.6059505875124507
RORA	ECEL1P2	0	-0.9645712654028024
RUNX1	ECEL1P2	0	-0.7679982979638672
RXRA	ECEL1P2	0	-1.1249323233881652
SOX10	ECEL1P2	0	-1.2993503846501866
SOX2	ECEL1P2	0	-0.8964061502929239
SOX5	ECEL1P2	0	-0.5552845812230922
SP1	ECEL1P2	0	-0.01583188720608071
SPI1	ECEL1P2	0	-0.3734370396132673
SPIB	ECEL1P2	0	0.11427709611483303
SRF	ECEL1P2	0	-0.9984122884543513
SRY	ECEL1P2	0	-0.9153117881050405
STAT1	ECEL1P2	0	-0.9321868901688392
STAT3	ECEL1P2	0	-0.6017000321559574
TAL1	ECEL1P2	0	-0.9504827344611569
TBP	ECEL1P2	0	-1.0373129794846738
TCF3	ECEL1P2	0	-0.9753367331865013
TEAD1	ECEL1P2	0	-1.087919203931016
TFAP2A	ECEL1P2	0	-0.5316253880772837
TLX1	ECEL1P2	0	-0.7260016647046648
TP53	ECEL1P2	0	-0.813807261916459
USF1	ECEL1P2	1	2.752165316258269
VDR	ECEL1P2	0	-0.9253714485736881
YY1	ECEL1P2	1	3.061475638174501
AHR	ECHS1	0	-1.067907059014691
AR	ECHS1	0	-0.9154711859333173
ARID3A	ECHS1	0	-0.3057191656543113
ARNT	ECHS1	0	-0.9366368246883193
BRCA1	ECHS1	0	-0.43427264870075416
CEBPA	ECHS1	0	-0.7520330033993036
CREB1	ECHS1	1	3.4561295433131525
DDIT3	ECHS1	0	-0.9439568786022879
E2F1	ECHS1	0	-1.1583417233843065
EGR1	ECHS1	1	2.5569303060206607
ELK1	ECHS1	0	-1.0157361627624706
ELK4	ECHS1	0	-0.8901537366945039
EN1	ECHS1	0	-0.65548595967252
ESR1	ECHS1	0	-1.1333919218113018
ESR2	ECHS1	0	-0.874054471924922
ETS1	ECHS1	1	2.5484300565624407
EWSR1	ECHS1	0	-0.7040678262707842
FLI1	ECHS1	0	-0.709537965742479
FOXA1	ECHS1	0	-0.7843209764284931
FOXA2	ECHS1	0	-0.8212117800751603
FOXD3	ECHS1	0	-0.7498731103712221
FOXF2	ECHS1	0	-0.7720206361791504
GABPA	ECHS1	0	-0.9816298263289983
GATA1	ECHS1	0	-0.9167633706009242
GATA2	ECHS1	1	2.2482432918139166
GATA3	ECHS1	1	2.8491808970528734
HAND1	ECHS1	0	-1.121946123446478
HIF1A	ECHS1	0	-1.0675765401225266
HLF	ECHS1	0	-0.6244197997565072
HNF4A	ECHS1	0	-0.9659838999491047
HOXA5	ECHS1	0	-0.9397952581275908
IRF1	ECHS1	1	5.671720502954286
IRF2	ECHS1	0	-0.8499949435089201
JUN	ECHS1	0	-0.31705537498987507
KLF4	ECHS1	0	-0.9013293924948076
MAFB	ECHS1	0	-0.9032582407000465
MAFG	ECHS1	1	2.9443010259130826
MAX	ECHS1	0	-0.8110357101585763
MEF2A	ECHS1	0	-0.8195831326822424
MYB	ECHS1	0	-0.7035352942818618
MYC	ECHS1	0	-0.7503301190042797
MYCN	ECHS1	0	-0.9082027512842878
NFATC2	ECHS1	0	-0.1339346863519702
NFE2L1	ECHS1	1	2.976887695525523
NFE2L2	ECHS1	0	-0.7612088141875689
NFIC	ECHS1	0	-1.069427773286809
NFIL3	ECHS1	0	-0.6868285573139922
NFKB1	ECHS1	0	-0.700676488268963
NFYA	ECHS1	0	-1.0190417391748174
NKX2-5	ECHS1	1	2.8273954711298956
NKX3-1	ECHS1	1	2.64072593237907
NR1H2	ECHS1	0	-0.7416963594669851
NR2E3	ECHS1	0	-0.2880628878449353
NR2F1	ECHS1	0	-0.6637666742356438
NR3C1	ECHS1	0	-0.7554634275294883
NR4A2	ECHS1	0	-0.8636218943602616
PAX5	ECHS1	1	2.7895254629193746
PAX6	ECHS1	0	-0.6761685811395499
PBX1	ECHS1	0	-0.9062604732122728
POU5F1	ECHS1	0	-0.735437398892265
PPARG	ECHS1	0	-0.9215413290585608
PRRX2	ECHS1	1	2.6993937828004255
REL	ECHS1	0	-0.6928626607167766
RELA	ECHS1	0	-0.972018611745053
RORA	ECHS1	0	-0.7090493510858189
RUNX1	ECHS1	0	-0.7982867615386345
RXRA	ECHS1	0	-0.9564775103569577
SOX10	ECHS1	1	2.7279614458825407
SOX2	ECHS1	0	-0.7531174919306435
SOX5	ECHS1	1	3.0143957333118845
SP1	ECHS1	1	2.0891746260118023
SPI1	ECHS1	1	2.7040170923408047
SPIB	ECHS1	0	-0.6341757852877025
SRF	ECHS1	0	-0.5693197290240473
SRY	ECHS1	0	-0.8292269449026453
STAT1	ECHS1	0	-0.5391118008408148
STAT3	ECHS1	0	-1.0259994397812586
TAL1	ECHS1	0	-0.7397639832796611
TBP	ECHS1	0	-0.6950297090888793
TCF3	ECHS1	0	-0.8493625573463374
TEAD1	ECHS1	0	-0.6478080757277749
TFAP2A	ECHS1	0	-1.1402197789173414
TLX1	ECHS1	0	-0.8932689539258231
TP53	ECHS1	0	-0.7852207972058497
USF1	ECHS1	0	-0.5930653978557338
VDR	ECHS1	0	-0.8026457425715317
YY1	ECHS1	1	2.818124844669547
AHR	EIF2B1	1	2.7732301753718014
AR	EIF2B1	0	-1.116856721630114
ARID3A	EIF2B1	1	2.9953338702135186
ARNT	EIF2B1	1	3.1599582605596144
BRCA1	EIF2B1	0	-0.12607516644607586
CEBPA	EIF2B1	0	-0.8243196584548801
CREB1	EIF2B1	0	-1.101666778447068
DDIT3	EIF2B1	0	-1.017577566256851
E2F1	EIF2B1	0	-0.9102040615451021
EGR1	EIF2B1	0	-0.9074904249925004
ELK1	EIF2B1	1	3.4657361741354205
ELK4	EIF2B1	0	-1.107979072066276
EN1	EIF2B1	0	-0.8519907335650256
ESR1	EIF2B1	0	-0.9959795284835314
ESR2	EIF2B1	0	-1.0149073293121569
ETS1	EIF2B1	1	2.9677047206693348
EWSR1	EIF2B1	0	-0.8887590886478162
FLI1	EIF2B1	0	-0.8936797443611364
FOXA1	EIF2B1	0	-1.0767161328280075
FOXA2	EIF2B1	0	-0.9649065081195504
FOXD3	EIF2B1	0	-0.9499328747763911
FOXF2	EIF2B1	0	-1.005446441417975
GABPA	EIF2B1	1	2.6937847842307003
GATA1	EIF2B1	0	-1.1556288964876158
GATA2	EIF2B1	1	3.0704931598687213
GATA3	EIF2B1	0	0.07824688152624304
HAND1	EIF2B1	1	5.056853577462716
HIF1A	EIF2B1	0	-0.9794149224461446
HLF	EIF2B1	0	-0.9340553897949839
HNF4A	EIF2B1	0	-1.185395724807329
HOXA5	EIF2B1	0	-1.1540714716866347
IRF1	EIF2B1	0	-1.0866104107009258
IRF2	EIF2B1	0	-0.9908388516706449
JUN	EIF2B1	0	-0.42740474362262815
KLF4	EIF2B1	0	-1.0977254607821978
MAFB	EIF2B1	0	-0.8991681970490496
MAFG	EIF2B1	1	3.225206153559577
MAX	EIF2B1	0	-0.9787411767931726
MEF2A	EIF2B1	0	-0.9770226568683431
MYB	EIF2B1	0	-1.041768601043581
MYC	EIF2B1	0	-0.8628132816682283
MYCN	EIF2B1	0	-0.9835837966223835
NFATC2	EIF2B1	0	-0.024121526229685466
NFE2L1	EIF2B1	1	3.2650146741663133
NFE2L2	EIF2B1	0	-0.8532269238343687
NFIC	EIF2B1	1	3.076051251903526
NFIL3	EIF2B1	0	-0.9856632393480761
NFKB1	EIF2B1	0	-1.0805714382230673
NFYA	EIF2B1	0	-1.0626357175432142
NKX2-5	EIF2B1	0	-0.2504840922372858
NKX3-1	EIF2B1	0	-0.37544068087072613
NR1H2	EIF2B1	0	-1.0480559352160503
NR2E3	EIF2B1	0	-0.2022868835361049
NR2F1	EIF2B1	0	-0.9767564232570258
NR3C1	EIF2B1	0	-1.1503416287081443
NR4A2	EIF2B1	0	-0.8698035105746764
PAX5	EIF2B1	0	-1.0270915737467532
PAX6	EIF2B1	0	-0.8770020296764789
PBX1	EIF2B1	0	-1.004063954671023
POU5F1	EIF2B1	0	-0.9879294854051894
PPARG	EIF2B1	0	-1.1237124831040777
PRRX2	EIF2B1	1	3.3628452573820655
REL	EIF2B1	0	-1.0351521356490099
RELA	EIF2B1	0	-1.16131722096799
RORA	EIF2B1	0	-1.0375470061863379
RUNX1	EIF2B1	0	-0.947117028962658
RXRA	EIF2B1	0	-1.2041568892707677
SOX10	EIF2B1	1	3.1450399960435083
SOX2	EIF2B1	0	-0.9736119819768063
SOX5	EIF2B1	0	-0.05738843891339198
SP1	EIF2B1	0	-0.5616463749047996
SPI1	EIF2B1	0	0.013356889885030337
SPIB	EIF2B1	1	3.1804258396004013
SRF	EIF2B1	0	-1.1020460656954645
SRY	EIF2B1	0	-1.0657186329963877
STAT1	EIF2B1	0	-1.0507064699757585
STAT3	EIF2B1	0	-1.0017206830127385
TAL1	EIF2B1	0	-1.1121430882607333
TBP	EIF2B1	0	-1.000878078372139
TCF3	EIF2B1	0	-0.7807972372329011
TEAD1	EIF2B1	0	-1.0361015323853862
TFAP2A	EIF2B1	0	-0.7950398190503316
TLX1	EIF2B1	0	-0.7590946085490939
TP53	EIF2B1	0	-0.9945163422948342
USF1	EIF2B1	0	-0.6331614886810895
VDR	EIF2B1	0	-1.0777322269903613
YY1	EIF2B1	1	3.110587619750563
AHR	EIF3C	1	2.6196481507182963
AR	EIF3C	0	-0.9446583124223693
ARID3A	EIF3C	1	2.6526308200831212
ARNT	EIF3C	1	2.7890473024072477
BRCA1	EIF3C	1	2.795602209679049
CEBPA	EIF3C	0	-0.9236456346121739
CREB1	EIF3C	0	-0.7455318794022204
DDIT3	EIF3C	0	-0.9826579414759835
E2F1	EIF3C	0	-0.8411804413484555
EGR1	EIF3C	1	2.7715053562870327
ELK1	EIF3C	0	-0.8672471484760608
ELK4	EIF3C	0	-0.8400876439895635
EN1	EIF3C	0	-0.7491332831557708
ESR1	EIF3C	0	-0.8985128530939406
ESR2	EIF3C	0	-0.9753103434773939
ETS1	EIF3C	1	2.8720317500254846
EWSR1	EIF3C	0	-0.885036595678015
FLI1	EIF3C	0	-0.889480377049939
FOXA1	EIF3C	0	-0.8716816716932118
FOXA2	EIF3C	0	-1.040797026484394
FOXD3	EIF3C	0	-0.9686894462611984
FOXF2	EIF3C	0	-1.0049785525029757
GABPA	EIF3C	1	2.821741242578961
GATA1	EIF3C	0	-1.0491917919120537
GATA2	EIF3C	1	2.513583882590392
GATA3	EIF3C	1	2.7661446486635297
HAND1	EIF3C	0	-1.238207282120744
HIF1A	EIF3C	0	-0.680184077105396
HLF	EIF3C	0	-0.8023126185252722
HNF4A	EIF3C	0	-1.061160033120251
HOXA5	EIF3C	0	-0.9470662313095862
IRF1	EIF3C	1	5.855588289055389
IRF2	EIF3C	0	-0.7640644797683197
JUN	EIF3C	1	2.995556188578868
KLF4	EIF3C	0	-0.9336609913390601
MAFB	EIF3C	0	-0.6902045221195136
MAFG	EIF3C	0	-0.46744948898929395
MAX	EIF3C	0	-0.9180006795612536
MEF2A	EIF3C	0	-1.004004633100973
MYB	EIF3C	0	-0.8726896182735973
MYC	EIF3C	0	-0.8719908120541394
MYCN	EIF3C	0	-1.058413945403879
NFATC2	EIF3C	0	-0.12575954741469128
NFE2L1	EIF3C	0	-0.36995001774797687
NFE2L2	EIF3C	0	-0.9023557850122766
NFIC	EIF3C	1	2.8281667457581228
NFIL3	EIF3C	0	-0.8700283173204274
NFKB1	EIF3C	0	-0.7831272139755436
NFYA	EIF3C	0	-0.77887279210047
