tf	gene	motif	force
STAT1	DEFB106B	0	-1.0537693428419086
STAT3	DEFB106B	0	-0.9708756381159303
TAL1	DEFB106B	0	-0.8805193939760956
TBP	DEFB106B	0	-1.11034813689667
TCF3	DEFB106B	0	-1.0441608190731375
TEAD1	DEFB106B	0	-1.1421984603582105
TFAP2A	DEFB106B	0	-1.0428940316102508
TLX1	DEFB106B	0	-0.7870729988183236
TP53	DEFB106B	0	-1.0368747883791842
USF1	DEFB106B	0	-0.8223631532525792
VDR	DEFB106B	0	-1.1045366835712478
YY1	DEFB106B	1	3.9861717059674167
AHR	DEPDC5	0	-1.8324680184379343
AR	DEPDC5	0	-1.8324680184379343
ARID3A	DEPDC5	0	-1.8324680184379343
ARNT	DEPDC5	1	3.0555428945727052
BRCA1	DEPDC5	1	2.7309984800025924
CEBPA	DEPDC5	0	-1.0144520063047902
CREB1	DEPDC5	0	-0.9573516289884073
DDIT3	DEPDC5	0	-1.120377449177784
E2F1	DEPDC5	0	-1.2955798806186123
EGR1	DEPDC5	1	2.291745275851877
ELK1	DEPDC5	0	-1.4128252845547378
ELK4	DEPDC5	0	-1.4937629073551346
EN1	DEPDC5	1	4.641755087502651
ESR1	DEPDC5	0	-1.0596414684651771
ESR2	DEPDC5	0	-1.0231407277507398
ETS1	DEPDC5	1	3.5892754465004852
EWSR1	DEPDC5	0	-1.262132000936893
FLI1	DEPDC5	0	-1.2593664044757396
FOXA1	DEPDC5	0	-1.2328481979011219
FOXA2	DEPDC5	0	-1.3125852066127925
FOXD3	DEPDC5	0	-1.253762625560825
FOXF2	DEPDC5	0	-1.574352184590049
GABPA	DEPDC5	0	-0.9643333393215279
GATA1	DEPDC5	0	-1.212028759372163
GATA2	DEPDC5	1	3.1789272151070165
GATA3	DEPDC5	1	3.1926500001442797
HAND1	DEPDC5	0	-1.5660204481398756
HIF1A	DEPDC5	0	-0.8710794760941812
HLF	DEPDC5	0	-0.9740578548197327
HNF4A	DEPDC5	0	-1.5151621705032923
HOXA5	DEPDC5	0	-1.4672326089501868
IRF1	DEPDC5	0	-1.173352097936808
IRF2	DEPDC5	0	-1.335226942309651
JUN	DEPDC5	1	3.7599871546236754
KLF4	DEPDC5	0	-1.335580819740599
MAFB	DEPDC5	0	-1.2342299924762405
MAFG	DEPDC5	1	3.167228616443865
MAX	DEPDC5	0	-1.3990478926879557
MEF2A	DEPDC5	0	-1.266120867109563
MYB	DEPDC5	1	3.0112184236613664
MYC	DEPDC5	0	-1.2167755880667337
MYCN	DEPDC5	0	-1.3441419518103672
NFATC2	DEPDC5	1	3.166717397129673
NFE2L1	DEPDC5	1	3.2935584028119136
NFE2L2	DEPDC5	0	-0.8439788813287422
NFIC	DEPDC5	1	3.129076644829918
NFIL3	DEPDC5	0	-1.2363123331671317
NFKB1	DEPDC5	0	-1.1509922173926632
NFYA	DEPDC5	0	-1.1811275348012684
NKX2-5	DEPDC5	1	2.6394204006643203
NKX3-1	DEPDC5	0	-0.43415301616745794
NR1H2	DEPDC5	0	-1.1807143154177353
NR2E3	DEPDC5	1	2.879373528243424
NR2F1	DEPDC5	0	-1.3494269424323264
NR3C1	DEPDC5	0	-1.2387931102427288
NR4A2	DEPDC5	1	1.8863706616468963
PAX5	DEPDC5	1	2.499519153577183
PAX6	DEPDC5	0	-0.9039213111094913
PBX1	DEPDC5	0	-1.3160429954889465
POU5F1	DEPDC5	0	-1.4420067235872325
PPARG	DEPDC5	1	3.2149695279210033
PRRX2	DEPDC5	1	3.392595479411643
REL	DEPDC5	0	-1.3345333465171951
RELA	DEPDC5	0	-1.3199688518175414
RORA	DEPDC5	0	-1.3588579299521757
RUNX1	DEPDC5	0	-1.2648575031085219
RXRA	DEPDC5	0	-1.2291438322921453
SOX10	DEPDC5	1	3.0369042644905977
SOX2	DEPDC5	0	-1.352113192301586
SOX5	DEPDC5	0	-0.30800394725992253
SP1	DEPDC5	1	2.5163549265160565
SPI1	DEPDC5	1	3.0265642774678474
SPIB	DEPDC5	1	3.3012400404864217
SRF	DEPDC5	0	-1.4152921667567684
SRY	DEPDC5	0	-1.2091827960954302
STAT1	DEPDC5	0	-1.3266713424988164
STAT3	DEPDC5	0	-1.3049824672127457
TAL1	DEPDC5	0	-1.1341778363169037
TBP	DEPDC5	0	-1.2984167131726867
TCF3	DEPDC5	0	-1.3655068727440827
TEAD1	DEPDC5	0	-1.4794097729105478
TFAP2A	DEPDC5	0	-1.1272467297192568
TLX1	DEPDC5	0	-1.1558564148802117
TP53	DEPDC5	0	-1.2831738709317164
USF1	DEPDC5	0	-1.0455064798349873
VDR	DEPDC5	0	-1.3421261025702103
YY1	DEPDC5	1	3.5453233856935396
AHR	DEXI	0	-1.4073950809513
AR	DEXI	0	-1.4073950809513
ARID3A	DEXI	0	-1.4073950809513
ARNT	DEXI	1	2.9405290025652806
BRCA1	DEXI	0	-0.07895475980900515
CEBPA	DEXI	0	-0.6394449903712882
CREB1	DEXI	0	-0.9938612806399343
DDIT3	DEXI	0	-0.829549728049722
E2F1	DEXI	0	-0.6937689741240678
EGR1	DEXI	1	3.200122069050898
ELK1	DEXI	0	-0.7950818931994261
ELK4	DEXI	0	-0.7685628472531495
EN1	DEXI	0	-1.1798870719513905
ESR1	DEXI	0	-1.1316880904232645
ESR2	DEXI	0	-1.0225541235922009
ETS1	DEXI	1	2.9527169151790464
EWSR1	DEXI	0	-1.0250907262652476
FLI1	DEXI	0	-1.0310400010709169
FOXA1	DEXI	0	-0.9713649513563989
FOXA2	DEXI	0	-0.6206117734252491
FOXD3	DEXI	0	-1.1104632504335505
FOXF2	DEXI	0	-0.7985341211693973
GABPA	DEXI	0	-0.6076007784729863
GATA1	DEXI	0	-1.1211353867091227
GATA2	DEXI	1	2.9984108519044215
GATA3	DEXI	0	-0.17218632935799516
HAND1	DEXI	0	-0.702809912225491
HIF1A	DEXI	0	-0.8881310514186729
HLF	DEXI	0	-1.0745345637823
HNF4A	DEXI	0	-0.7899235230984669
HOXA5	DEXI	1	4.456560452603874
IRF1	DEXI	0	-1.2691740935070333
IRF2	DEXI	0	-1.0772934566460803
JUN	DEXI	0	-0.5069834590081176
KLF4	DEXI	0	-0.3967072582709752
MAFB	DEXI	0	-0.7060298696134844
MAFG	DEXI	1	3.034331637099596
MAX	DEXI	0	-0.831641121162093
MEF2A	DEXI	0	-1.1048129644970215
MYB	DEXI	0	-0.9335453577496048
MYC	DEXI	0	-0.5801746510343428
MYCN	DEXI	0	-0.7837803502900544
NFATC2	DEXI	0	0.052138576749919896
NFE2L1	DEXI	1	3.070003440929358
NFE2L2	DEXI	0	-0.8464167329604776
NFIC	DEXI	1	3.022901902356616
NFIL3	DEXI	0	-0.9675346250065431
NFKB1	DEXI	0	-1.11933053271352
NFYA	DEXI	1	3.1500350543176996
NKX2-5	DEXI	0	-0.29785306433857683
NKX3-1	DEXI	0	-0.575272245890477
NR1H2	DEXI	0	-1.0717909264269085
NR2E3	DEXI	0	-0.3116739520265838
NR2F1	DEXI	0	-0.8445247552584559
NR3C1	DEXI	0	-0.9765637294305232
NR4A2	DEXI	0	-0.7627906799514914
PAX5	DEXI	1	3.244431825412526
PAX6	DEXI	0	-0.841422116172381
PBX1	DEXI	0	-0.7608648277935852
POU5F1	DEXI	0	-0.8252056513177255
PPARG	DEXI	0	-0.979917786183923
PRRX2	DEXI	1	3.0210361075497434
REL	DEXI	0	-0.8531994951390244
RELA	DEXI	0	-0.978592547002759
RORA	DEXI	0	-0.8352668252037644
RUNX1	DEXI	0	-0.5390982485211606
RXRA	DEXI	0	-1.0438649576037875
SOX10	DEXI	1	3.482303212149546
SOX2	DEXI	0	-0.8163877285181773
SOX5	DEXI	1	3.244487154004261
SP1	DEXI	1	3.2014701692150296
SPI1	DEXI	0	-0.06878041590135267
SPIB	DEXI	0	-0.4187049292872008
SRF	DEXI	0	-1.003861722111791
SRY	DEXI	0	-0.979072306773203
STAT1	DEXI	0	-1.0244306491220874
STAT3	DEXI	0	-0.8699652097447099
TAL1	DEXI	0	-0.8612237049082522
TBP	DEXI	0	-1.0410700960274129
TCF3	DEXI	0	-0.9590960563198694
TEAD1	DEXI	0	-0.9747057260754214
TFAP2A	DEXI	0	-0.7396838408901862
TLX1	DEXI	0	-0.7202391396075272
TP53	DEXI	0	-0.6907771167533479
USF1	DEXI	0	-0.4290638149159833
VDR	DEXI	0	-0.9152265332333462
YY1	DEXI	1	2.733961230870773
AHR	DFFA	0	-1.7733479106295753
AR	DFFA	0	-1.7733479106295753
ARID3A	DFFA	0	-1.773347910629576
ARNT	DFFA	1	3.225557936583918
BRCA1	DFFA	1	2.840822289511092
CEBPA	DFFA	0	-0.8816485734293705
CREB1	DFFA	0	-0.9317440264122424
DDIT3	DFFA	0	-0.885808101935537
E2F1	DFFA	0	-1.3093484598149672
EGR1	DFFA	0	-0.9185114478166271
ELK1	DFFA	0	-1.3465650793533905
ELK4	DFFA	0	-1.3602413481226339
EN1	DFFA	0	-1.2360165027102752
ESR1	DFFA	0	-1.050760597535028
ESR2	DFFA	0	-1.1285272569830123
ETS1	DFFA	1	3.6263571178199
EWSR1	DFFA	0	-1.1741115120261787
FLI1	DFFA	0	-1.1719448857275692
FOXA1	DFFA	0	-1.0946484907511207
FOXA2	DFFA	0	-0.9241255925991763
FOXD3	DFFA	0	-1.091474798829386
FOXF2	DFFA	0	-1.432951321360327
GABPA	DFFA	0	-1.1107153949460085
GATA1	DFFA	0	-1.132531813219158
GATA2	DFFA	1	3.4886441013499008
GATA3	DFFA	1	3.6068870909641295
HAND1	DFFA	0	-1.4579724913630767
HIF1A	DFFA	0	-1.0629622761283415
HLF	DFFA	0	-1.0689263387229428
HNF4A	DFFA	0	-1.4948583971976706
HOXA5	DFFA	1	3.846512206173808
IRF1	DFFA	0	-1.1387601058925687
IRF2	DFFA	0	-1.2572911603837522
JUN	DFFA	0	0.42148629241385027
KLF4	DFFA	0	-1.369348071505414
MAFB	DFFA	0	-1.3407400085835415
MAFG	DFFA	1	3.616120010457772
MAX	DFFA	0	-1.193216220866691
MEF2A	DFFA	0	-1.1517034857103088
MYB	DFFA	0	-1.3305405137251343
MYC	DFFA	0	-1.1539517357287281
MYCN	DFFA	0	-1.2521499728978254
NFATC2	DFFA	1	3.349129725933456
NFE2L1	DFFA	1	3.6671916916141067
NFE2L2	DFFA	0	-1.0767872937532608
NFIC	DFFA	1	3.4832847909672635
NFIL3	DFFA	0	-1.2212365104507723
NFKB1	DFFA	0	-1.1206375804449686
NFYA	DFFA	0	-1.1011018734403677
NKX2-5	DFFA	0	-0.10165215759606448
NKX3-1	DFFA	0	-0.2919342534638205
NR1H2	DFFA	0	-1.1417346301135325
NR2E3	DFFA	0	0.06560170495791086
NR2F1	DFFA	0	-1.407619469181891
NR3C1	DFFA	0	-1.308021084166517
NR4A2	DFFA	0	-1.1916658877367718
PAX5	DFFA	0	-1.1979981150730887
PAX6	DFFA	0	-0.8883497925995659
PBX1	DFFA	0	-1.0212882936406953
POU5F1	DFFA	0	-1.3197945367394728
PPARG	DFFA	0	-1.395191099673597
PRRX2	DFFA	1	3.7919704360210353
REL	DFFA	0	-1.395228868937039
RELA	DFFA	0	-1.5158057210533524
RORA	DFFA	0	-1.2587328124753432
RUNX1	DFFA	0	-1.416591119715592
RXRA	DFFA	0	-1.5476673011677178
SOX10	DFFA	1	3.414379977621766
SOX2	DFFA	0	-1.2745706787931055
SOX5	DFFA	1	3.0854727832902813
SP1	DFFA	0	-0.5106245111253966
SPI1	DFFA	1	3.3867270835575876
SPIB	DFFA	1	3.5244358835380742
SRF	DFFA	0	-1.3638984918098271
SRY	DFFA	0	-1.135225967654772
STAT1	DFFA	0	-1.3353018208529774
STAT3	DFFA	0	-1.3616552113822067
TAL1	DFFA	0	-1.2045186479864207
TBP	DFFA	0	-1.3308636148865511
TCF3	DFFA	0	-1.2836722667970917
TEAD1	DFFA	0	-1.2690345559562304
TFAP2A	DFFA	1	2.354081510448883
TLX1	DFFA	0	-0.9563831297433321
TP53	DFFA	0	-1.2307793716925728
USF1	DFFA	1	2.4044515875906747
VDR	DFFA	0	-1.2638036149954273
YY1	DFFA	1	3.72117167978447
AHR	DFFB	0	-1.475522791101883
AR	DFFB	0	-1.4755227911018831
ARID3A	DFFB	0	-1.4755227911018831
ARNT	DFFB	1	3.224567370743253
BRCA1	DFFB	0	-0.2588602145242101
CEBPA	DFFB	0	-0.6595012042338348
CREB1	DFFB	0	-0.9930613038155088
DDIT3	DFFB	0	-0.9609588770042209
E2F1	DFFB	0	-1.0705932695640912
EGR1	DFFB	1	3.1085655718174676
ELK1	DFFB	0	-1.2160993939156266
ELK4	DFFB	0	-1.0316360950072592
EN1	DFFB	0	-1.0772622143078312
ESR1	DFFB	0	-0.921184501266644
ESR2	DFFB	0	-0.7965048632283411
ETS1	DFFB	1	3.3332504444219384
EWSR1	DFFB	0	-0.9825245825262143
FLI1	DFFB	0	-0.9828380331820945
FOXA1	DFFB	0	-0.8594000152557122
FOXA2	DFFB	0	-0.9382642798834655
FOXD3	DFFB	0	-0.9289405216398285
FOXF2	DFFB	0	-1.1372371222488096
GABPA	DFFB	0	-0.7552134484244004
GATA1	DFFB	0	-1.004063873790567
GATA2	DFFB	1	3.2422773092220476
GATA3	DFFB	0	0.22227653764707817
HAND1	DFFB	0	-1.1681632075064827
HIF1A	DFFB	0	-0.8144809297696914
HLF	DFFB	0	-0.8565520287815634
HNF4A	DFFB	0	-1.15619167789445
HOXA5	DFFB	0	-1.1520961652796462
IRF1	DFFB	0	-1.0015938573481717
IRF2	DFFB	0	-1.0771035794838608
JUN	DFFB	0	0.39148209368603193
KLF4	DFFB	0	-0.761551250055928
MAFB	DFFB	0	-1.0624884609335026
MAFG	DFFB	1	3.4268808411587472
MAX	DFFB	0	-0.9416741053303858
MEF2A	DFFB	0	-1.0145448676538291
MYB	DFFB	0	-1.1083989382595065
MYC	DFFB	0	-0.9810719055479435
MYCN	DFFB	0	-1.015251346837828
NFATC2	DFFB	1	3.532656108300241
NFE2L1	DFFB	1	3.4711270102520153
NFE2L2	DFFB	0	-0.8298174028386062
NFIC	DFFB	0	-0.4516589506803635
NFIL3	DFFB	0	-0.9939380030184661
NFKB1	DFFB	0	-0.929580008907281
NFYA	DFFB	0	-1.0292349660174116
NKX2-5	DFFB	0	-0.24228475635953545
NKX3-1	DFFB	0	-0.4990634688377595
NR1H2	DFFB	0	-0.9586768045669933
NR2E3	DFFB	1	3.1305399610590103
NR2F1	DFFB	0	-1.0143985673012157
NR3C1	DFFB	0	-0.9066829531654088
NR4A2	DFFB	0	-1.026018613065991
PAX5	DFFB	0	-0.7344344776394844
PAX6	DFFB	0	-0.6381753216072031
PBX1	DFFB	0	-0.9947983622846912
POU5F1	DFFB	0	-1.082558056551481
PPARG	DFFB	0	-1.0074051230470304
PRRX2	DFFB	0	-0.219613784372401
REL	DFFB	0	-0.9939119117007678
RELA	DFFB	0	-1.1332265336723064
RORA	DFFB	0	-0.9876920615060358
RUNX1	DFFB	0	-1.082544258165299
RXRA	DFFB	0	-1.2131237787257063
SOX10	DFFB	1	3.2567979524808686
SOX2	DFFB	0	-1.0060835944602355
SOX5	DFFB	1	3.1345454683076666
SP1	DFFB	1	2.8506173498065115
SPI1	DFFB	1	3.3761283518713
SPIB	DFFB	1	3.319474911429622
SRF	DFFB	0	-1.0928279604697488
SRY	DFFB	0	-0.9211018580828773
STAT1	DFFB	0	-1.1321510728335455
STAT3	DFFB	0	-1.207230347845774
TAL1	DFFB	0	-1.022778408978218
TBP	DFFB	0	-1.0387629717907092
TCF3	DFFB	0	-1.0311139773074476
TEAD1	DFFB	0	-0.979327034865761
TFAP2A	DFFB	1	2.868255277294633
TLX1	DFFB	0	-1.0418931552001367
TP53	DFFB	0	-0.9307278584469703
USF1	DFFB	0	-0.6807040490812344
VDR	DFFB	0	-0.9775706657042171
YY1	DFFB	0	-0.007651188682449099
AHR	DHRS7C	0	-1.2186943211264127
AR	DHRS7C	0	-1.2186943211264127
ARID3A	DHRS7C	0	-1.218694321126413
ARNT	DHRS7C	0	-0.7466636188836504
BRCA1	DHRS7C	0	-0.46470266388267073
CEBPA	DHRS7C	0	-0.6861180658507942
CREB1	DHRS7C	0	-0.9691378719891325
DDIT3	DHRS7C	0	-0.8670155127947274
E2F1	DHRS7C	0	-0.8728735954968795
EGR1	DHRS7C	0	-0.6508610654221031
ELK1	DHRS7C	0	-0.7482103499557663
ELK4	DHRS7C	1	4.623423234542818
EN1	DHRS7C	0	-0.8842677981394517
ESR1	DHRS7C	0	-1.2005212462064254
ESR2	DHRS7C	0	-1.0047758496002155
ETS1	DHRS7C	1	2.34843310373135
EWSR1	DHRS7C	0	-0.8897288851996609
FLI1	DHRS7C	0	-0.8894617912051972
FOXA1	DHRS7C	0	-0.8368083715039593
FOXA2	DHRS7C	0	-0.8286178785651087
FOXD3	DHRS7C	0	-0.9612081490877964
FOXF2	DHRS7C	0	-0.6843858005494285
GABPA	DHRS7C	1	2.6911082995125057
GATA1	DHRS7C	0	-0.7045477135131629
GATA2	DHRS7C	1	2.5466336719594374
GATA3	DHRS7C	0	-0.1255641551993658
HAND1	DHRS7C	0	-0.16298305934912477
HIF1A	DHRS7C	0	-0.8733847370219826
HLF	DHRS7C	0	-0.9414897268372076
HNF4A	DHRS7C	0	-0.7035023745800394
HOXA5	DHRS7C	0	-0.923028077811841
IRF1	DHRS7C	0	-1.1132232113361076
IRF2	DHRS7C	0	-0.9580331388842608
JUN	DHRS7C	1	2.473707899124364
KLF4	DHRS7C	0	-0.6772694208455888
MAFB	DHRS7C	0	-0.6373226970932455
MAFG	DHRS7C	1	2.6018068655188458
MAX	DHRS7C	0	-0.786218520944694
MEF2A	DHRS7C	0	-1.0193955933404284
MYB	DHRS7C	0	-0.9667061133379715
MYC	DHRS7C	0	-0.6486950477239759
MYCN	DHRS7C	0	-0.7379229324434564
NFATC2	DHRS7C	0	-0.28083523349174017
NFE2L1	DHRS7C	1	2.699371008191142
NFE2L2	DHRS7C	0	-0.6268885549849599
NFIC	DHRS7C	1	2.498359387772036
NFIL3	DHRS7C	0	-0.813919974716672
NFKB1	DHRS7C	0	-1.0897642140792223
NFYA	DHRS7C	0	-0.859790995124049
NKX2-5	DHRS7C	1	2.7158532060415057
NKX3-1	DHRS7C	0	-0.5611410753442864
NR1H2	DHRS7C	0	-0.917086278353719
NR2E3	DHRS7C	1	2.547386119003425
NR2F1	DHRS7C	0	-0.8210015368856819
NR3C1	DHRS7C	0	-0.7081357444055895
NR4A2	DHRS7C	0	-0.6034558120334129
PAX5	DHRS7C	0	-0.7608323537298498
PAX6	DHRS7C	0	-0.7993565230522246
PBX1	DHRS7C	0	-0.8828783027032163
POU5F1	DHRS7C	0	-0.7070574583591895
PPARG	DHRS7C	0	-0.7102755928396329
PRRX2	DHRS7C	1	2.5709693344181725
REL	DHRS7C	0	-0.8657722074459896
RELA	DHRS7C	0	-0.9780506300650547
RORA	DHRS7C	0	-0.7097688993850436
RUNX1	DHRS7C	0	-0.532642848594848
RXRA	DHRS7C	0	-0.9815712709466563
SOX10	DHRS7C	1	2.992168353101235
SOX2	DHRS7C	0	-0.6960727827454055
SOX5	DHRS7C	0	-0.06853859692747843
SP1	DHRS7C	0	-0.31321532429144744
SPI1	DHRS7C	1	2.805355656841764
SPIB	DHRS7C	1	2.5796861334817676
SRF	DHRS7C	0	-0.43632071797333644
SRY	DHRS7C	0	-0.913055238682394
STAT1	DHRS7C	0	-0.8380861054587582
STAT3	DHRS7C	0	-0.7297897842398385
TAL1	DHRS7C	1	7.1586644900373875
TBP	DHRS7C	0	-0.788852771088042
TCF3	DHRS7C	1	9.38238799913746
TEAD1	DHRS7C	0	-0.8969845851091472
TFAP2A	DHRS7C	0	-0.9312242578393143
TLX1	DHRS7C	0	-0.6474719362009863
TP53	DHRS7C	0	-0.9165256021949875
USF1	DHRS7C	0	-0.7195885865435652
VDR	DHRS7C	0	-0.714463528261163
YY1	DHRS7C	1	2.2529630830170566
AHR	DKK4	0	-1.6249775394836896
AR	DKK4	0	-1.6249775394836896
ARID3A	DKK4	0	-1.6249775394836896
ARNT	DKK4	1	3.0493559033793245
BRCA1	DKK4	1	2.9396635993315106
CEBPA	DKK4	0	-0.7975133074039632
CREB1	DKK4	0	-1.0720212651931753
DDIT3	DKK4	0	-1.0936486794544025
E2F1	DKK4	0	-1.0390699699609753
EGR1	DKK4	0	-0.6972628531048815
ELK1	DKK4	0	-0.9079908037702442
ELK4	DKK4	0	-1.113111192321548
EN1	DKK4	0	-1.1319868110245903
ESR1	DKK4	0	-1.1566495361661069
ESR2	DKK4	0	-1.2445618694643774
ETS1	DKK4	1	3.5777461935706043
EWSR1	DKK4	0	-0.9828212898989903
FLI1	DKK4	0	-0.9862257605237044
FOXA1	DKK4	0	-1.0337661581589164
FOXA2	DKK4	0	-1.0607888821339044
FOXD3	DKK4	0	-1.0971187308803643
FOXF2	DKK4	0	-1.0568380327397036
GABPA	DKK4	0	-1.00115395409067
GATA1	DKK4	0	-1.0333150436057368
GATA2	DKK4	1	3.6537529680233707
GATA3	DKK4	1	3.647669883423154
HAND1	DKK4	0	-1.0597205636273204
HIF1A	DKK4	0	-1.131907433892825
HLF	DKK4	0	-1.1373697394013347
HNF4A	DKK4	0	-1.1607344093353316
HOXA5	DKK4	0	-1.116380229462916
IRF1	DKK4	0	-1.1397999089154018
IRF2	DKK4	0	-1.1100525086291777
JUN	DKK4	0	0.0010918803042401421
KLF4	DKK4	0	-1.1418904166164185
MAFB	DKK4	0	-1.0842177856108075
MAFG	DKK4	0	0.24342755646276973
MAX	DKK4	0	-1.2347688623235034
MEF2A	DKK4	1	5.733227481217515
MYB	DKK4	0	-1.1196729992076138
MYC	DKK4	0	-1.1101415581926082
MYCN	DKK4	0	-1.238495494934036
NFATC2	DKK4	1	3.529521556376918
NFE2L1	DKK4	0	0.26744132085413963
NFE2L2	DKK4	0	-1.162811307446598
NFIC	DKK4	1	3.585637711617177
NFIL3	DKK4	0	-1.1534672518218043
NFKB1	DKK4	0	-1.029112787646804
NFYA	DKK4	0	-1.0912389495672707
NKX2-5	DKK4	0	-0.05848489471526652
NKX3-1	DKK4	0	-0.05517421154690738
NR1H2	DKK4	0	-1.0861812772541075
NR2E3	DKK4	0	0.09358630159309246
NR2F1	DKK4	0	-1.1731943243354317
NR3C1	DKK4	0	-1.136124384260118
NR4A2	DKK4	0	-0.6100427660743128
PAX5	DKK4	0	-1.0859903836553768
PAX6	DKK4	0	-0.9780265421527097
PBX1	DKK4	0	-1.232445481291355
POU5F1	DKK4	0	-0.9269141860755525
PPARG	DKK4	0	-1.1263456126239257
PRRX2	DKK4	1	3.9106904850139648
REL	DKK4	0	-1.2114825363328487
RELA	DKK4	0	-1.3114365573084044
RORA	DKK4	0	-1.0785294604128794
RUNX1	DKK4	0	-1.1160653118994548
RXRA	DKK4	0	-1.1988098156527656
SOX10	DKK4	1	3.7670068802294425
SOX2	DKK4	0	-1.0753158559649856
SOX5	DKK4	1	3.540206706027169
SP1	DKK4	0	-0.586010427281321
SPI1	DKK4	1	3.663489899631485
SPIB	DKK4	1	3.5482456447847017
SRF	DKK4	0	-1.1177793203933535
SRY	DKK4	0	-1.1403523687468733
STAT1	DKK4	0	-1.0979263765605924
STAT3	DKK4	0	-0.9485810974539775
TAL1	DKK4	0	-0.9867670606394595
TBP	DKK4	0	-1.101373671302376
TCF3	DKK4	0	-1.1031853977969104
TEAD1	DKK4	0	-0.7470400863832661
TFAP2A	DKK4	0	-0.9802258475918648
TLX1	DKK4	0	-0.8149414448725113
TP53	DKK4	0	-1.0071649460342083
USF1	DKK4	0	-1.0035627863825856
VDR	DKK4	0	-1.0742232301968213
YY1	DKK4	1	3.358108362553962
AHR	DNAH17	0	-1.6822635771376486
AR	DNAH17	0	-1.6822635771376486
ARID3A	DNAH17	0	-1.6822635771376486
ARNT	DNAH17	1	3.3229767301650535
BRCA1	DNAH17	1	3.1265348643645146
CEBPA	DNAH17	0	-0.8147701458151902
CREB1	DNAH17	0	-0.8785706980037219
DDIT3	DNAH17	0	-1.2209150609917367
E2F1	DNAH17	0	-1.0767557036854922
EGR1	DNAH17	0	-1.001015127901447
ELK1	DNAH17	0	-1.0458377206862302
ELK4	DNAH17	0	-1.1758612245043043
EN1	DNAH17	0	-1.2040470515209059
ESR1	DNAH17	0	-1.1798241710239603
ESR2	DNAH17	0	-1.1857901199167293
ETS1	DNAH17	1	3.5845571242084575
EWSR1	DNAH17	0	-1.206994131695047
FLI1	DNAH17	0	-1.2061029673570725
FOXA1	DNAH17	0	-1.1673399429405944
FOXA2	DNAH17	0	-1.1924831082505674
FOXD3	DNAH17	0	-1.2039011798377257
FOXF2	DNAH17	0	-1.1692561179647172
GABPA	DNAH17	0	-0.9963062127081519
GATA1	DNAH17	0	-1.0066103744925168
GATA2	DNAH17	1	3.5426141208117934
GATA3	DNAH17	1	3.5768834473733104
HAND1	DNAH17	0	-1.1157452173912121
HIF1A	DNAH17	0	-0.8981667933545503
HLF	DNAH17	0	-1.1958951725856595
HNF4A	DNAH17	0	-1.1614775416493957
HOXA5	DNAH17	0	-1.228910739384595
IRF1	DNAH17	0	-1.2340661716777908
IRF2	DNAH17	0	-1.224722271103353
JUN	DNAH17	0	0.09973053732700597
KLF4	DNAH17	0	-1.1163433409447745
MAFB	DNAH17	0	-1.0950244435497822
MAFG	DNAH17	1	3.557812150973628
MAX	DNAH17	0	-1.1582996652314779
MEF2A	DNAH17	0	-1.2248344195938854
MYB	DNAH17	0	-1.2952885894307935
MYC	DNAH17	0	-0.912858556023342
MYCN	DNAH17	0	-1.0569950248676125
NFATC2	DNAH17	0	0.21884257869816223
NFE2L1	DNAH17	1	3.6093779429887394
NFE2L2	DNAH17	0	-1.0073809895329544
NFIC	DNAH17	1	3.468333030359513
NFIL3	DNAH17	0	-1.086397115122968
NFKB1	DNAH17	0	-1.1232424245548056
NFYA	DNAH17	0	-1.127087909740487
NKX2-5	DNAH17	0	-0.014160669484848808
NKX3-1	DNAH17	1	3.12314684125376
NR1H2	DNAH17	0	-1.1693388632771688
NR2E3	DNAH17	0	-0.08510923428706431
NR2F1	DNAH17	0	-1.2216137628023125
NR3C1	DNAH17	0	-1.2019776890075478
NR4A2	DNAH17	0	-0.9942485765645728
PAX5	DNAH17	0	-1.0225715985750072
PAX6	DNAH17	0	-1.0733406044601366
PBX1	DNAH17	0	-1.1640861039103276
POU5F1	DNAH17	0	-1.10790235585555
PPARG	DNAH17	0	-1.1484125361917772
PRRX2	DNAH17	1	3.7241384694985245
REL	DNAH17	0	-1.2143844848849406
RELA	DNAH17	0	-1.2852889086587473
RORA	DNAH17	0	-1.1125237654200073
RUNX1	DNAH17	0	-1.111450308271831
RXRA	DNAH17	0	-1.3898090948837278
SOX10	DNAH17	1	3.669180955339531
SOX2	DNAH17	0	-1.077374675604633
SOX5	DNAH17	1	3.360643192161737
SP1	DNAH17	0	-0.28904220642567474
SPI1	DNAH17	1	3.526667907415187
SPIB	DNAH17	1	3.5226079188843866
SRF	DNAH17	0	-1.2796647897650946
SRY	DNAH17	0	-1.08847896537451
STAT1	DNAH17	0	-1.2325432008837411
STAT3	DNAH17	0	-1.0109420248100678
TAL1	DNAH17	0	-0.9846809908121203
TBP	DNAH17	0	-1.2110419306454092
TCF3	DNAH17	0	-1.2035890962565636
TEAD1	DNAH17	0	-1.306744023093461
TFAP2A	DNAH17	0	-1.1250804472529021
TLX1	DNAH17	0	-0.94420215671293
TP53	DNAH17	0	-1.220949896675214
USF1	DNAH17	0	-0.8189573188954768
VDR	DNAH17	0	-1.2656484139510213
YY1	DNAH17	1	3.585319995800206
AHR	DNAH2	0	-1.5119489462854219
