tf	gene	motif	force
PAX6	DNAH2	0	-0.8479633320572457
PBX1	DNAH2	0	-0.9906165655448954
POU5F1	DNAH2	0	-1.102326865268376
PPARG	DNAH2	0	-0.9364226534039317
PRRX2	DNAH2	1	3.469492751791055
REL	DNAH2	0	-1.1363867875082503
RELA	DNAH2	0	-1.3584945085242366
RORA	DNAH2	0	-0.824335944222134
RUNX1	DNAH2	0	-0.9701475528202457
RXRA	DNAH2	0	-1.2165134902165429
SOX10	DNAH2	1	3.5360274952465454
SOX2	DNAH2	0	-1.0845145795779545
SOX5	DNAH2	0	-0.03629234172447917
SP1	DNAH2	0	-0.6040002189300985
SPI1	DNAH2	1	3.195054169630286
SPIB	DNAH2	1	3.192446064846123
SRF	DNAH2	0	-1.2551670666709007
SRY	DNAH2	0	-1.1023243924853812
STAT1	DNAH2	0	-1.1779948420129267
STAT3	DNAH2	0	-1.2455872752980235
TAL1	DNAH2	0	-0.9884837683576368
TBP	DNAH2	0	-1.1240942530649305
TCF3	DNAH2	0	-1.0560284944332872
TEAD1	DNAH2	0	-1.100727267396181
TFAP2A	DNAH2	0	-0.8247387646428387
TLX1	DNAH2	0	-0.7427413630739104
TP53	DNAH2	0	-1.1152905661243435
USF1	DNAH2	0	-0.811106797110165
VDR	DNAH2	0	-1.1201262017172005
YY1	DNAH2	1	3.313014043532953
AHR	DSCAM	1	3.1018379012193518
AR	DSCAM	0	-1.2248025183092373
ARID3A	DSCAM	1	3.1320762881493187
ARNT	DSCAM	1	3.1920963490948653
BRCA1	DSCAM	1	2.8445872338825646
CEBPA	DSCAM	0	-0.9237738741764207
CREB1	DSCAM	0	-0.8660459358942176
DDIT3	DSCAM	0	-1.1804212543642834
E2F1	DSCAM	0	-0.7657246913535514
EGR1	DSCAM	1	2.7027069381808744
ELK1	DSCAM	0	-1.0035062523892897
ELK4	DSCAM	0	-1.1481505643271395
EN1	DSCAM	0	-1.3003627186890312
ESR1	DSCAM	0	-1.1368442274378014
ESR2	DSCAM	0	-1.1320882628825362
ETS1	DSCAM	1	3.3051380510583046
EWSR1	DSCAM	0	-1.190695039793062
FLI1	DSCAM	0	-1.190504269515567
FOXA1	DSCAM	0	-1.1441621378645421
FOXA2	DSCAM	0	-1.147287855167468
FOXD3	DSCAM	0	-1.191987468591004
FOXF2	DSCAM	0	-1.0491018633196587
GABPA	DSCAM	0	-0.8995064841902505
GATA1	DSCAM	0	-1.0815580578246209
GATA2	DSCAM	1	3.388622288380516
GATA3	DSCAM	1	3.2126286478955883
HAND1	DSCAM	0	-1.141072402159077
HIF1A	DSCAM	0	-1.02727509193842
HLF	DSCAM	0	-1.2528267482953108
HNF4A	DSCAM	0	-1.1621161392434614
HOXA5	DSCAM	0	-1.1082834995486779
IRF1	DSCAM	0	-1.307077667813858
IRF2	DSCAM	0	-1.166962225802485
JUN	DSCAM	0	-0.1346296553522633
KLF4	DSCAM	0	-1.1781296273414619
MAFB	DSCAM	1	2.8808258971399052
MAFG	DSCAM	1	3.382826680108369
MAX	DSCAM	0	-1.1364744674554679
MEF2A	DSCAM	0	-1.1876126514202907
MYB	DSCAM	0	-1.1786815044714214
MYC	DSCAM	0	-0.8858736928361414
MYCN	DSCAM	0	-1.0008218550459411
NFATC2	DSCAM	1	3.345154684120451
NFE2L1	DSCAM	1	3.426124359025867
NFE2L2	DSCAM	0	-0.9838070322705189
NFIC	DSCAM	1	3.299231588799056
NFIL3	DSCAM	0	-1.0830664746573484
NFKB1	DSCAM	0	-1.2590012260732797
NFYA	DSCAM	0	-0.9252283262626508
NKX2-5	DSCAM	0	-0.22998430489967453
NKX3-1	DSCAM	0	-0.26231414901336136
NR1H2	DSCAM	0	-1.1986622462722356
NR2E3	DSCAM	0	-0.25677567583330063
NR2F1	DSCAM	0	-1.1943886629827163
NR3C1	DSCAM	0	-1.166172140287063
NR4A2	DSCAM	0	-0.8098083690624968
PAX5	DSCAM	0	-0.9668579736818665
PAX6	DSCAM	0	-0.8663265227015892
PBX1	DSCAM	0	-1.1942807568284346
POU5F1	DSCAM	0	-1.1483035731069762
PPARG	DSCAM	0	-1.26166676236263
PRRX2	DSCAM	1	3.5676774462335854
REL	DSCAM	0	-1.2463795163864644
RELA	DSCAM	0	-1.1916295212033947
RORA	DSCAM	0	-1.144205346291359
RUNX1	DSCAM	0	-1.101799976495822
RXRA	DSCAM	0	-1.395784420888332
SOX10	DSCAM	1	3.411420011085517
SOX2	DSCAM	0	-1.1277043758470868
SOX5	DSCAM	0	0.031084148760457724
SP1	DSCAM	0	-0.23308324288546078
SPI1	DSCAM	0	-0.02352899788744503
SPIB	DSCAM	0	-0.09479441986383254
SRF	DSCAM	0	-1.3678488119546695
SRY	DSCAM	0	-1.1515536969330946
STAT1	DSCAM	0	-1.1977543482717583
STAT3	DSCAM	0	-1.0013798931192854
TAL1	DSCAM	0	-0.9990543083120854
TBP	DSCAM	0	-1.3931665152914987
TCF3	DSCAM	0	-1.1852340772452716
TEAD1	DSCAM	0	-1.244689749166999
TFAP2A	DSCAM	0	-0.9235285920042835
TLX1	DSCAM	0	-0.8676608031212032
TP53	DSCAM	0	-0.9913285901116488
USF1	DSCAM	0	-0.9189415992902128
VDR	DSCAM	0	-1.2315110131306468
YY1	DSCAM	1	3.154706432616307
AHR	DUSP16	1	2.7574381755809303
AR	DUSP16	0	-1.1536295167580672
ARID3A	DUSP16	1	3.281564327490479
ARNT	DUSP16	1	3.301514491480712
BRCA1	DUSP16	1	3.0107674985175246
CEBPA	DUSP16	0	-0.8745964349424395
CREB1	DUSP16	0	-0.8857387583694067
DDIT3	DUSP16	0	-1.0113037001177272
E2F1	DUSP16	0	-0.9979670900644382
EGR1	DUSP16	0	-0.889808022013218
ELK1	DUSP16	0	-1.0445852866602872
ELK4	DUSP16	0	-1.2142283186933325
EN1	DUSP16	0	-0.9123572656108844
ESR1	DUSP16	0	-0.9971250901006614
ESR2	DUSP16	0	-1.1494404919072925
ETS1	DUSP16	1	3.3922964950054606
EWSR1	DUSP16	0	-0.9673437015710828
FLI1	DUSP16	0	-0.9697027034312173
FOXA1	DUSP16	0	-0.9706337484986555
FOXA2	DUSP16	0	-1.0775900377405139
FOXD3	DUSP16	0	-1.0839305773196952
FOXF2	DUSP16	0	-1.1729225827746368
GABPA	DUSP16	0	-0.9852915094233833
GATA1	DUSP16	0	-1.0185624752603393
GATA2	DUSP16	1	3.2121456837317615
GATA3	DUSP16	1	3.597472403079575
HAND1	DUSP16	0	-1.0941279485931446
HIF1A	DUSP16	0	-0.8744140841262886
HLF	DUSP16	0	-0.9598639045012716
HNF4A	DUSP16	0	-1.290785847147079
HOXA5	DUSP16	0	-1.229198323443244
IRF1	DUSP16	0	-0.9012225287502049
IRF2	DUSP16	0	-1.081692046182549
JUN	DUSP16	0	0.07748663897384118
KLF4	DUSP16	0	-1.0105625326207157
MAFB	DUSP16	0	-1.007150016145155
MAFG	DUSP16	1	3.50975316071441
MAX	DUSP16	0	-1.119872469946349
MEF2A	DUSP16	0	-1.045053617432324
MYB	DUSP16	0	-0.9893136661391339
MYC	DUSP16	0	-1.07895980312368
MYCN	DUSP16	0	-1.2487135783863599
NFATC2	DUSP16	0	0.04033070351768222
NFE2L1	DUSP16	1	3.5606182987164554
NFE2L2	DUSP16	0	-0.9286291651742684
NFIC	DUSP16	0	-0.39627637537664173
NFIL3	DUSP16	0	-1.0941148640470137
NFKB1	DUSP16	0	-0.8810797911444699
NFYA	DUSP16	0	-1.1683516658280533
NKX2-5	DUSP16	0	-0.1886314884789953
NKX3-1	DUSP16	0	-0.49335593829944885
NR1H2	DUSP16	0	-0.9915378045308969
NR2E3	DUSP16	0	-0.03691910577443871
NR2F1	DUSP16	0	-0.9320667609047538
NR3C1	DUSP16	0	-1.182954035716557
NR4A2	DUSP16	0	-1.1090237988344835
PAX5	DUSP16	0	-0.9669039017708422
PAX6	DUSP16	0	-1.1194711376929143
PBX1	DUSP16	0	-1.1100145466140836
POU5F1	DUSP16	0	-1.0783692366794821
PPARG	DUSP16	0	-1.092186930737154
PRRX2	DUSP16	1	3.327785403212389
REL	DUSP16	0	-1.0508244664922175
RELA	DUSP16	0	-1.1270835242543928
RORA	DUSP16	0	-1.0561246274436378
RUNX1	DUSP16	0	-1.2036312991925562
RXRA	DUSP16	0	-1.2252086489653968
SOX10	DUSP16	0	-0.6082886392481867
SOX2	DUSP16	0	-0.9657579862985232
SOX5	DUSP16	0	-0.0008358119315923784
SP1	DUSP16	0	-0.6301568036098982
SPI1	DUSP16	1	3.4959242787743188
SPIB	DUSP16	1	3.4407721472151813
SRF	DUSP16	0	-1.1167621386970275
SRY	DUSP16	0	-1.0849508025535501
STAT1	DUSP16	0	-1.0502673320605034
STAT3	DUSP16	0	-0.9351486040355366
TAL1	DUSP16	0	-0.9450684926582691
TBP	DUSP16	0	-0.8660799363553199
TCF3	DUSP16	0	-1.0786654849526396
TEAD1	DUSP16	0	-1.0881351177098955
TFAP2A	DUSP16	1	2.651808965002269
TLX1	DUSP16	0	-1.1037165655340082
TP53	DUSP16	0	-0.7708914939296163
USF1	DUSP16	0	-0.7884979137088217
VDR	DUSP16	0	-1.0663084679070647
YY1	DUSP16	1	3.4835374529611065
AHR	DUSP21	1	2.1781775977748814
AR	DUSP21	0	-0.9225178554649458
ARID3A	DUSP21	0	0.21956589408045052
ARNT	DUSP21	1	2.7192983222004243
BRCA1	DUSP21	0	0.033030539441739934
CEBPA	DUSP21	0	-0.8943380710106636
CREB1	DUSP21	0	-1.000811402336462
DDIT3	DUSP21	0	-1.0401589551317842
E2F1	DUSP21	0	-1.4949973327192931
EGR1	DUSP21	0	-0.9357444253077187
ELK1	DUSP21	0	-1.0535243537437737
ELK4	DUSP21	0	-1.4799697481452454
EN1	DUSP21	0	-0.9454058600614568
ESR1	DUSP21	0	-1.0357710907957176
ESR2	DUSP21	0	-1.203520698215974
ETS1	DUSP21	1	3.0461259895814
EWSR1	DUSP21	0	-0.9056340506866817
FLI1	DUSP21	0	-0.9119178075394085
FOXA1	DUSP21	0	-0.9822447099476406
FOXA2	DUSP21	0	-1.1178069025686934
FOXD3	DUSP21	0	-1.1301410787860129
FOXF2	DUSP21	0	-0.8856547360980432
GABPA	DUSP21	0	-1.207017301273959
GATA1	DUSP21	0	-1.0661351775040484
GATA2	DUSP21	1	2.886745389680732
GATA3	DUSP21	1	3.603030386920878
HAND1	DUSP21	0	-1.0326460524461865
HIF1A	DUSP21	0	-0.9027782809301208
HLF	DUSP21	0	-1.2294339931499063
HNF4A	DUSP21	0	-1.4461933370103983
HOXA5	DUSP21	0	-1.1372505065365455
IRF1	DUSP21	0	-0.9065928244097601
IRF2	DUSP21	0	-1.1676079255393024
JUN	DUSP21	0	-0.29294202877201175
KLF4	DUSP21	0	-1.1234615208606575
MAFB	DUSP21	0	-1.1023790166544531
MAFG	DUSP21	1	3.360818763709773
MAX	DUSP21	0	-1.3699458821845858
MEF2A	DUSP21	0	-1.1123931361361532
MYB	DUSP21	0	-0.9509376873362558
MYC	DUSP21	0	-1.280483567734847
MYCN	DUSP21	0	-1.3744191429379762
NFATC2	DUSP21	1	3.247028531605833
NFE2L1	DUSP21	1	3.40378023062059
NFE2L2	DUSP21	0	-1.1536713945118229
NFIC	DUSP21	1	3.056648501068927
NFIL3	DUSP21	0	-1.108431769031367
NFKB1	DUSP21	0	-1.2115204238361208
NFYA	DUSP21	0	-1.3125076298732534
NKX2-5	DUSP21	0	0.12622149506452107
NKX3-1	DUSP21	1	3.1726895929582684
NR1H2	DUSP21	0	-1.1949559207178901
NR2E3	DUSP21	1	3.012447617724281
NR2F1	DUSP21	0	-1.3175515880231132
NR3C1	DUSP21	0	-1.0362758309569757
NR4A2	DUSP21	0	-1.0143295290966106
PAX5	DUSP21	0	-1.466429718891203
PAX6	DUSP21	0	-0.8491360565008553
PBX1	DUSP21	0	-1.2530537526092795
POU5F1	DUSP21	0	-0.8043274273504082
PPARG	DUSP21	0	-1.0190163822888236
PRRX2	DUSP21	1	3.42775585298132
REL	DUSP21	0	-1.1848373198055364
RELA	DUSP21	0	-1.2715070235460086
RORA	DUSP21	0	-1.2911717411814252
RUNX1	DUSP21	0	-1.2934296446168057
RXRA	DUSP21	0	-1.3066296736079237
SOX10	DUSP21	1	3.048443022240069
SOX2	DUSP21	0	-0.8872705350491006
SOX5	DUSP21	1	3.3173082118584896
SP1	DUSP21	0	-0.9910573481904964
SPI1	DUSP21	0	0.22255492305476296
SPIB	DUSP21	1	3.122642346242721
SRF	DUSP21	0	-0.9914903315815596
SRY	DUSP21	1	4.8646300343621345
STAT1	DUSP21	0	-1.1828633100821702
STAT3	DUSP21	0	-0.8340856160331535
TAL1	DUSP21	0	-0.8511142839300427
TBP	DUSP21	0	-1.108802254814441
TCF3	DUSP21	0	-1.0877203779949782
TEAD1	DUSP21	0	-1.1145817056636496
TFAP2A	DUSP21	0	-1.5337155825651672
TLX1	DUSP21	0	-1.0050190574472906
TP53	DUSP21	0	-1.0779209478239062
USF1	DUSP21	0	-1.170170570747993
VDR	DUSP21	0	-0.9840518313641355
YY1	DUSP21	1	2.8703099898633666
AHR	DUSP27	0	0.02495958184102864
AR	DUSP27	0	-1.3235904490145265
ARID3A	DUSP27	1	3.2455397337775604
ARNT	DUSP27	1	3.193251614521896
BRCA1	DUSP27	1	2.7319016602189086
CEBPA	DUSP27	0	-0.8668985146114451
CREB1	DUSP27	0	-0.999597045678289
DDIT3	DUSP27	0	-1.1897943543172866
E2F1	DUSP27	0	-0.7542203617052846
EGR1	DUSP27	0	-0.9289254155170239
ELK1	DUSP27	0	-1.1425689856017336
ELK4	DUSP27	0	-0.8548760069927768
EN1	DUSP27	0	-1.2422337301521722
ESR1	DUSP27	0	-1.325876730164589
ESR2	DUSP27	0	-1.1967807499497654
ETS1	DUSP27	1	3.469225059428732
EWSR1	DUSP27	0	-1.1840029562209349
FLI1	DUSP27	0	-1.1844764430236339
FOXA1	DUSP27	0	-1.1240118254886038
FOXA2	DUSP27	0	-1.0721244640509884
FOXD3	DUSP27	0	-1.0988865450121552
FOXF2	DUSP27	0	-1.2126688670008974
GABPA	DUSP27	0	-0.9620816773943239
GATA1	DUSP27	0	-1.100284922702144
GATA2	DUSP27	1	3.51481925908595
GATA3	DUSP27	1	3.3228800429165197
HAND1	DUSP27	0	-1.1004166659962695
HIF1A	DUSP27	0	-1.0859887102550154
HLF	DUSP27	0	-1.0156991657562968
HNF4A	DUSP27	0	-0.9801135492042058
HOXA5	DUSP27	0	-1.2646897694130608
IRF1	DUSP27	0	-1.2854329481755276
IRF2	DUSP27	0	-1.1375790423030256
JUN	DUSP27	0	0.20178478238215114
KLF4	DUSP27	0	-1.0870707624641491
MAFB	DUSP27	0	-1.0850068338071606
MAFG	DUSP27	1	3.521400782432556
MAX	DUSP27	0	-0.9934520007379001
MEF2A	DUSP27	0	-1.1247711560212115
MYB	DUSP27	0	-1.3548496352933326
MYC	DUSP27	0	-0.8731272852597394
MYCN	DUSP27	0	-0.9762359282871147
NFATC2	DUSP27	0	0.0020777600918019017
NFE2L1	DUSP27	1	3.57305786270255
NFE2L2	DUSP27	0	-0.8323468593185039
NFIC	DUSP27	1	3.4743073335851706
NFIL3	DUSP27	0	-1.0802869812440623
NFKB1	DUSP27	0	-1.0935148735379074
NFYA	DUSP27	0	-1.1518175790025347
NKX2-5	DUSP27	0	-0.28565949913406075
NKX3-1	DUSP27	0	-0.43650935423886095
NR1H2	DUSP27	0	-1.020051483532799
NR2E3	DUSP27	0	-0.0351648707706652
NR2F1	DUSP27	0	-0.9721126793340265
NR3C1	DUSP27	0	-1.2267228211780836
NR4A2	DUSP27	0	-0.8559753157701177
PAX5	DUSP27	0	-0.7438885054164874
PAX6	DUSP27	0	-1.0591452092639098
PBX1	DUSP27	0	-1.0880449343635086
POU5F1	DUSP27	0	-1.1970072246080719
PPARG	DUSP27	0	-1.1142924458660004
PRRX2	DUSP27	1	3.634806961154096
REL	DUSP27	0	-1.1897730494136498
RELA	DUSP27	0	-1.3303697682077473
RORA	DUSP27	0	-0.9033210627943739
RUNX1	DUSP27	0	-1.0462159288335018
RXRA	DUSP27	0	-1.2487066034947398
SOX10	DUSP27	1	3.7689297709177354
SOX2	DUSP27	0	-1.1614935696188677
SOX5	DUSP27	0	0.07839815982098222
SP1	DUSP27	0	-0.4174229109878172
SPI1	DUSP27	1	3.427409336852538
SPIB	DUSP27	1	3.4370105304212553
SRF	DUSP27	0	-1.333728060447182
SRY	DUSP27	0	-1.2139456647946392
STAT1	DUSP27	0	-1.1922327555668377
STAT3	DUSP27	0	-1.2468688023634509
TAL1	DUSP27	0	-1.0858483145698654
TBP	DUSP27	0	-1.1608394165969378
TCF3	DUSP27	0	-1.1530142798218799
TEAD1	DUSP27	0	-1.2118676258129246
TFAP2A	DUSP27	0	-0.7609961675069632
TLX1	DUSP27	0	-0.787641000157156
TP53	DUSP27	0	-1.1085550151069687
USF1	DUSP27	0	-0.700842132396925
VDR	DUSP27	0	-1.2149382867567815
YY1	DUSP27	1	3.6040308133820895
AHR	DUSP4	1	2.878659352692441
AR	DUSP4	0	-1.3310414110709354
ARID3A	DUSP4	1	3.1167312965617944
ARNT	DUSP4	1	3.0286490034938374
BRCA1	DUSP4	0	-0.08635413240008355
CEBPA	DUSP4	0	-0.9851612590350767
CREB1	DUSP4	1	3.1434718631589287
DDIT3	DUSP4	0	-0.9082269883720728
E2F1	DUSP4	1	3.300877653576046
EGR1	DUSP4	0	-0.5780208229710504
ELK1	DUSP4	0	-1.1703694909438302
ELK4	DUSP4	0	-0.8989819955740588
EN1	DUSP4	0	-1.1532197441669734
ESR1	DUSP4	0	-1.0889192827449898
ESR2	DUSP4	0	-1.078065830116782
ETS1	DUSP4	1	3.2472415594629833
EWSR1	DUSP4	0	-1.1746584830673836
FLI1	DUSP4	0	-1.176641118971348
FOXA1	DUSP4	0	-1.2381056236101073
FOXA2	DUSP4	0	-0.838016056699259
FOXD3	DUSP4	0	-1.1106308513779002
FOXF2	DUSP4	0	-1.3711434046386213
GABPA	DUSP4	0	-0.8078148532281394
GATA1	DUSP4	0	-1.1916339715170794
GATA2	DUSP4	1	3.139215289134828
GATA3	DUSP4	1	2.8416310160814895
HAND1	DUSP4	0	-1.2041425056553716
HIF1A	DUSP4	0	-0.9308362295368828
HLF	DUSP4	0	-1.0691672689894314
HNF4A	DUSP4	0	-1.0767676353837696
HOXA5	DUSP4	1	3.9391484646379764
IRF1	DUSP4	0	-1.2735758979481024
IRF2	DUSP4	0	-1.2755677112943649
JUN	DUSP4	1	3.2486884304306485
KLF4	DUSP4	0	-0.965357341884017
MAFB	DUSP4	0	-1.0640419675995147
MAFG	DUSP4	0	-0.2606519131991216
MAX	DUSP4	0	-1.1709732787513956
MEF2A	DUSP4	0	-1.1203506810888053
MYB	DUSP4	0	-1.4005937780864945
MYC	DUSP4	0	-1.0774400872767387
MYCN	DUSP4	0	-1.1255203792500732
NFATC2	DUSP4	1	2.930293915945451
NFE2L1	DUSP4	0	-0.14958071606848894
NFE2L2	DUSP4	0	-1.0169558916030252
NFIC	DUSP4	1	3.0915268656514576
NFIL3	DUSP4	0	-1.148950454108327
NFKB1	DUSP4	0	-1.0849402855936812
NFYA	DUSP4	0	-1.083377976313298
NKX2-5	DUSP4	0	-0.48691741124642507
NKX3-1	DUSP4	0	-0.613544988447186
NR1H2	DUSP4	0	-1.0419542135227016
NR2E3	DUSP4	1	2.7973743686479824
NR2F1	DUSP4	0	-0.938538058227989
NR3C1	DUSP4	0	-0.9655066633899383
NR4A2	DUSP4	0	-1.1402074451294253
PAX5	DUSP4	0	-0.8041643333472739
PAX6	DUSP4	0	-1.2607832351147414
PBX1	DUSP4	0	-0.9344279445720337
POU5F1	DUSP4	0	-1.2091310067894925
PPARG	DUSP4	0	-1.0340723262930354
PRRX2	DUSP4	1	3.242303308804348
REL	DUSP4	0	-1.187145020652858
RELA	DUSP4	0	-1.2531837879253058
RORA	DUSP4	0	-0.9615095662087954
RUNX1	DUSP4	0	-1.1577325593971926
RXRA	DUSP4	0	-1.2962423262537308
SOX10	DUSP4	1	3.3748986861231436
SOX2	DUSP4	0	-1.2120312369648079
SOX5	DUSP4	1	2.746161821644678
SP1	DUSP4	1	2.6626430010957254
SPI1	DUSP4	1	3.0795730573775146
SPIB	DUSP4	1	3.2475989385044812
SRF	DUSP4	0	-1.226770070694519
SRY	DUSP4	0	-1.2588106146035718
STAT1	DUSP4	0	-1.2272793361626715
STAT3	DUSP4	0	-1.3619403713106146
TAL1	DUSP4	0	-1.0400030072358653
TBP	DUSP4	0	-1.0532285579186909
TCF3	DUSP4	0	-1.227750667646164
TEAD1	DUSP4	0	-1.2766968962464949
TFAP2A	DUSP4	0	-0.7718852648770703
TLX1	DUSP4	0	-0.9560424059168566
TP53	DUSP4	0	-1.0359555110927483
USF1	DUSP4	0	-0.9251716320697687
VDR	DUSP4	0	-1.1672725074134562
YY1	DUSP4	1	3.3700862895488353
AHR	DYX1C1	0	-0.9267710417919435
AR	DYX1C1	0	-1.0063760650013607
ARID3A	DYX1C1	1	3.165426583971247
ARNT	DYX1C1	1	2.39534339715422
BRCA1	DYX1C1	0	0.022207578945030716
CEBPA	DYX1C1	0	-0.7932142925004643
CREB1	DYX1C1	0	-0.8683206907963879
DDIT3	DYX1C1	0	-0.8141060084621966
E2F1	DYX1C1	0	-1.261282724018192
EGR1	DYX1C1	0	-0.9463977071836946
ELK1	DYX1C1	0	-1.0362535851965624
ELK4	DYX1C1	0	-1.3700624398796313
EN1	DYX1C1	0	-0.6978670314531659
ESR1	DYX1C1	0	-0.9298646387463061
ESR2	DYX1C1	0	-1.0749516838606705
ETS1	DYX1C1	1	2.93788817309441
EWSR1	DYX1C1	0	-0.8290381669064149
FLI1	DYX1C1	0	-0.8353313154249964
FOXA1	DYX1C1	0	-0.8686227148216816
FOXA2	DYX1C1	0	-1.0262454306094313
FOXD3	DYX1C1	0	-1.017631620518607
FOXF2	DYX1C1	0	-0.9175944619013079
GABPA	DYX1C1	0	-1.2066937051226228
GATA1	DYX1C1	0	-0.9778123547312334
GATA2	DYX1C1	1	2.7015733316839623
GATA3	DYX1C1	1	3.5198488319811516
HAND1	DYX1C1	0	-0.9993801238424382
HIF1A	DYX1C1	0	-0.6679152247150718
HLF	DYX1C1	0	-1.0567024625480086
HNF4A	DYX1C1	0	-1.3414266137499267
HOXA5	DYX1C1	0	-1.011541924532379
IRF1	DYX1C1	0	-0.7764896481191529
IRF2	DYX1C1	0	-1.0559915033681708
JUN	DYX1C1	1	3.076208982214581
KLF4	DYX1C1	0	-1.1062465951639255
MAFB	DYX1C1	0	-0.9338179019582893
MAFG	DYX1C1	1	3.2905608188453823
MAX	DYX1C1	0	-1.2833517972431148
MEF2A	DYX1C1	1	5.667722705302163
MYB	DYX1C1	0	-0.9474342531685819
MYC	DYX1C1	0	-1.2386391732905253
MYCN	DYX1C1	0	-1.2959040745842407
NFATC2	DYX1C1	1	3.242323362542525
NFE2L1	DYX1C1	1	3.420226621043102
NFE2L2	DYX1C1	0	-0.9298968752275125
NFIC	DYX1C1	0	-0.776593719659623
NFIL3	DYX1C1	0	-0.9781530602507127
NFKB1	DYX1C1	0	-1.1090571242993135
NFYA	DYX1C1	0	-1.2106839525044841
NKX2-5	DYX1C1	0	0.016459140525562597
NKX3-1	DYX1C1	0	-0.08384335283651798
NR1H2	DYX1C1	0	-1.0397074021324346
NR2E3	DYX1C1	1	2.9332438382190307
NR2F1	DYX1C1	0	-1.3134485282081425
NR3C1	DYX1C1	0	-0.8482230499841786
NR4A2	DYX1C1	0	-0.9996266315326553
PAX5	DYX1C1	0	-1.4170378778459078
PAX6	DYX1C1	0	-0.714548289490361
PBX1	DYX1C1	0	-1.1117407151688081
POU5F1	DYX1C1	0	-0.7127754462306448
PPARG	DYX1C1	0	-0.8982622391328976
PRRX2	DYX1C1	1	3.285935828540392
REL	DYX1C1	0	-1.0707555007597607
RELA	DYX1C1	0	-1.1728081800434902
RORA	DYX1C1	0	-1.1605640960516463
RUNX1	DYX1C1	0	-1.113685511506454
RXRA	DYX1C1	0	-1.2227873958168416
SOX10	DYX1C1	1	2.9154668714132237
SOX2	DYX1C1	0	-0.7905988941398401
SOX5	DYX1C1	1	3.2054971115934183
SP1	DYX1C1	0	-1.0049099058244406
SPI1	DYX1C1	0	0.1306088121453926
SPIB	DYX1C1	1	3.081797651494301
SRF	DYX1C1	0	-1.0046403131838202
SRY	DYX1C1	0	-0.8633111095634487
STAT1	DYX1C1	0	-1.0080256620326404
STAT3	DYX1C1	0	-0.6960870995338654
TAL1	DYX1C1	0	-0.7475609272493845
TBP	DYX1C1	0	-0.9749972911742284
TCF3	DYX1C1	0	-0.972617515632571
TEAD1	DYX1C1	0	-0.6744635002838565
TFAP2A	DYX1C1	0	-1.5176123620217208
TLX1	DYX1C1	0	-1.1887872095409575
TP53	DYX1C1	0	-0.8549731476939234
USF1	DYX1C1	0	-1.218660730180804
VDR	DYX1C1	0	-0.8158887111464145
YY1	DYX1C1	1	2.7858703885170564
AHR	E2F3	1	2.232649324834548
AR	E2F3	0	-1.0316516036241423
ARID3A	E2F3	0	0.15558975390139718
ARNT	E2F3	1	2.722887367484565
BRCA1	E2F3	1	3.0433110572617164
CEBPA	E2F3	0	-0.7888233156663549
CREB1	E2F3	0	-0.8603059957247001
DDIT3	E2F3	0	-1.0205018026385875
E2F1	E2F3	0	-1.2598187209878648
EGR1	E2F3	0	-0.752528404321221
ELK1	E2F3	0	-0.9756754398145638
ELK4	E2F3	0	-1.5576770869748873
EN1	E2F3	0	-0.9714063524895253
ESR1	E2F3	0	-0.8329686387527233
ESR2	E2F3	0	-1.0300898877698481
ETS1	E2F3	1	3.1741619069500158
EWSR1	E2F3	0	-0.9042645811400196
FLI1	E2F3	0	-0.9075075769519416
FOXA1	E2F3	0	-1.0232475081320873
FOXA2	E2F3	0	-1.1976282294982785
FOXD3	E2F3	0	-1.1368633260034946
FOXF2	E2F3	0	-1.0830108198711876
GABPA	E2F3	0	-1.0177658222415398
GATA1	E2F3	0	-0.9498831096851751
GATA2	E2F3	1	2.941468577606558
GATA3	E2F3	1	3.404666472236546
HAND1	E2F3	0	-1.1616308997431433
HIF1A	E2F3	0	-0.8755704638509625
HLF	E2F3	0	-1.2150708568614823
HNF4A	E2F3	0	-1.526927981683081
HOXA5	E2F3	0	-1.133481684996123
IRF1	E2F3	1	5.564120817168223
IRF2	E2F3	1	6.811768242918702
JUN	E2F3	0	0.022669007733033646
KLF4	E2F3	0	-1.0550302631544068
MAFB	E2F3	0	-1.159743162844879
MAFG	E2F3	1	3.2562342519068452
MAX	E2F3	0	-1.402175446074107
MEF2A	E2F3	0	-1.102324145358171
MYB	E2F3	0	-0.9490501374269621
MYC	E2F3	0	-1.1694187607020103
MYCN	E2F3	0	-1.3764724482521025
NFATC2	E2F3	1	3.130879478378983
NFE2L1	E2F3	1	3.298452229304411
NFE2L2	E2F3	0	-1.218415905857655
NFIC	E2F3	1	3.032243707934755
NFIL3	E2F3	0	-1.1046114928752286
NFKB1	E2F3	0	-0.5297318960523719
NFYA	E2F3	0	-1.096948717929825
NKX2-5	E2F3	0	-0.14268727084960575
NKX3-1	E2F3	0	-0.2531207015851613
NR1H2	E2F3	0	-1.1695325918569797
NR2E3	E2F3	0	-0.1878749669534799
NR2F1	E2F3	0	-1.2936461913749344
NR3C1	E2F3	0	-1.1221419056877113
NR4A2	E2F3	0	-1.1900197526650318
PAX5	E2F3	0	-1.4384520996133006
PAX6	E2F3	0	-0.8163563451616986
PBX1	E2F3	0	-1.2726052915685302
POU5F1	E2F3	0	-0.8766992741730993
PPARG	E2F3	0	-1.2432324028763377
PRRX2	E2F3	1	3.3507911662130496
